date,open,high,low,close,volume
2007-07-25,39.6068,39.6568,38.8268,39.2968,2976600.0
2007-07-26,38.5968,38.9368,37.3268,38.1868,3196300.0
2007-07-27,38.1168,38.3368,36.4268,36.9168,2002800.0
2007-07-30,37.2268,37.9868,37.0768,37.7968,2075300.0
2007-07-31,38.2968,38.4168,37.0068,37.1468,3903100.0
2007-08-01,37.2968,37.6068,36.2468,37.4368,3166600.0
2007-08-02,37.5268,38.0568,37.3168,38.0568,2942600.0
2007-08-03,37.8968,37.9268,36.4768,36.5768,1822600.0
2007-08-06,37.0668,37.7668,36.1568,37.3668,2491800.0
2007-08-07,37.2268,37.9868,37.0468,37.8968,3355300.0
2007-08-08,38.1768,38.9768,38.0568,38.6868,4210100.0
2007-08-09,37.9468,38.5268,37.0968,37.2068,2665900.0
2007-08-10,36.5268,37.4568,36.1168,36.8168,3178800.0
2007-08-13,37.4168,37.6568,37.0968,37.1368,1640600.0
2007-08-14,37.3468,37.4268,36.0468,36.1668,4021100.0
2007-08-15,36.0568,36.4868,35.0068,35.2368,2098100.0
2007-08-16,34.5768,35.2368,33.2868,35.0168,2662700.0
2007-08-17,36.6668,36.6868,35.0168,36.0968,2794400.0
2007-08-20,36.2068,36.3468,35.5768,36.0368,1855700.0
2007-08-21,36.0968,36.4668,35.8968,36.2968,1291300.0
2007-08-22,36.7568,37.0668,36.5368,37.0168,1781800.0
2007-08-23,37.3368,37.3768,36.6168,36.9368,1978500.0
