date,value
20171218,17423.34
20171219,17424.73
20171220,17426.12
20171221,17427.52
20171222,17428.91
20171225,17430.31
20171226,17431.70
20171227,17433.09
20171228,17434.49
20171229,17435.88
20180102,17437.28
20180103,17438.67
20180104,17440.07
20180105,17441.46
20180108,17442.86
20180109,17444.26
20180110,17445.65
20180111,17447.05
20180112,17448.44
20180115,17449.84
20180116,17451.23
20180117,17452.63
20180118,17454.03
20180119,17455.42
20180122,17456.82
20180123,17458.22
20180124,17459.61
20180125,17461.01
20180126,17462.41
20180129,17463.80
20180130,17465.20
20180131,17466.60
20180201,17467.99
20180202,17469.39
20180205,17470.79
20180206,17472.19
20180207,17473.58
20180208,17474.98
20180209,17476.38
20180212,17477.78
20180213,17479.18
20180214,17480.58
20180222,17481.97
20180223,17483.37
20180226,17484.77
20180227,17486.17
20180228,17487.57
20180301,17488.97
20180302,17490.37
20180305,17491.77
20180306,17493.17
20180307,17494.56
20180308,17495.96
20180309,17497.36
20180312,17498.76
20180313,17500.16
20180314,17501.56
20180315,17502.96
20180316,17504.36
20180319,17505.76
20180320,17507.17
20180321,17508.57
20180322,17509.97
20180323,17511.37
20180326,17512.77
20180327,17514.17
20180328,17515.57
20180329,17516.97
20180330,17518.37
20180402,17519.77
20180403,17521.18
20180404,17522.58
20180409,17523.98
20180410,17525.38
20180411,17526.78
20180412,17528.19
20180413,17529.59
20180416,17530.99
20180417,17532.39
20180418,17533.80
20180419,17535.20
20180420,17536.60
20180423,17538.00
20180424,17539.41
20180425,17540.81
20180426,17542.21
20180427,17543.62
20180502,17545.02
20180503,17546.42
20180504,17547.83
20180507,17549.23
20180508,17550.63
20180509,17552.04
20180510,17553.44
20180511,17554.85
20180514,17556.25
20180515,17557.66
20180516,17559.06
20180517,17560.47
20180518,17561.87
20180521,17563.28
20180522,17564.68
20180523,17566.09
20180524,17567.49
20180525,17568.90
20180528,17570.30
20180529,17571.71
20180530,17573.11
20180531,17574.52
20180601,17575.93
20180604,17577.33
20180605,17578.74
20180606,17580.14
20180607,17581.55
20180608,17582.96
20180611,17584.36
20180612,17585.77
20180613,17587.18
20180614,17588.58
20180615,17589.99
20180619,17591.40
20180620,17592.81
20180621,17594.21
20180622,17595.62
20180625,17597.03
20180626,17598.44
20180627,17599.84
20180628,17601.25
20180629,17602.66
20180702,17604.07
20180703,17605.48
20180704,17606.88
20180705,17608.29
20180706,17609.70
20180709,17611.11
20180710,17612.52
20180711,17613.93
20180712,17615.34
20180713,17616.75
20180716,17618.16
20180717,17619.57
20180718,17620.98
20180719,17622.38
20180720,17623.79
20180723,17625.20
20180724,17626.61
20180725,17628.02
20180726,17629.43
20180727,17630.85
20180730,17632.26
20180731,17633.67
20180801,17635.08
20180802,17636.49
20180803,17637.90
20180806,17639.31
20180807,17640.72
20180808,17642.13
20180809,17643.54
20180810,17644.96
20180813,17646.37
20180814,17647.78
20180815,17649.19
20180816,17650.60
20180817,17652.01
20180820,17653.43
20180821,17654.84
20180822,17656.25
20180823,17657.66
20180824,17659.08
20180827,17660.49
20180828,17661.90
20180829,17663.31
20180830,17664.73
20180831,17666.14
20180903,17667.55
20180904,17668.97
20180905,17670.38
20180906,17671.79
20180907,17673.21
20180910,17674.62
20180911,17676.04
20180912,17677.45
20180913,17678.86
20180914,17680.28
20180917,17681.69
20180918,17683.11
20180919,17684.52
20180920,17685.94
20180921,17687.35
20180925,17688.77
20180926,17690.18
20180927,17691.60
20180928,17693.01
20181008,17694.43
20181009,17695.84
20181010,17697.26
20181011,17698.68
20181012,17700.09
20181015,17701.51
20181016,17702.92
20181017,17704.34
20181018,17705.76
20181019,17707.17
20181022,17708.59
20181023,17710.01
20181024,17711.42
20181025,17712.84
20181026,17714.26
20181029,17715.67
20181030,17717.09
20181031,17718.51
20181101,17719.93
20181102,17721.34
20181105,17722.76
20181106,17724.18
20181107,17725.60
20181108,17727.01
20181109,17728.43
20181112,17729.85
20181113,17731.27
20181114,17732.69
20181115,17734.11
20181116,17735.53
20181119,17736.94
20181120,17738.36
20181121,17739.78
20181122,17741.20
20181123,17742.62
20181126,17744.04
20181127,17745.46
20181128,17746.88
20181129,17748.30
20181130,17749.72
20181203,17751.14
20181204,17752.56
20181205,17753.98
20181206,17755.40
20181207,17756.82
20181210,17758.24
20181211,17759.66
20181212,17761.08
20181213,17762.50
20181214,17763.92
20181217,17765.34
20181218,17766.77
20181219,17768.19
20181220,17769.61
20181221,17771.03
20181224,17772.45
20181225,17773.87
20181226,17775.30
20181227,17776.72
20181228,17778.14
20190102,17779.56
20190103,17780.98
20190104,17782.41
20190107,17783.83
20190108,17785.25
20190109,17786.68
20190110,17788.10
20190111,17789.52
20190114,17790.94
20190115,17792.37
20190116,17793.79
20190117,17795.21
20190118,17796.64
20190121,17798.06
20190122,17799.49
20190123,17800.91
20190124,17802.33
20190125,17803.76
