date,value
20241121,1.170267
20241122,1.138473
20241125,1.133943
20241126,1.131908
20241127,1.149107
20241128,1.140235
20241129,1.151561
20241202,1.159548
20241203,1.160644
20241204,1.155157
20241205,1.152850
20241206,1.166110
20241209,1.164420
20241210,1.171898
20241211,1.170146
20241212,1.180351
20241213,1.155831
20241216,1.150342
20241217,1.152963
20241218,1.158072
20241219,1.158990
20241220,1.154432
20241223,1.155932
20241224,1.168824
20241225,1.169323
20241226,1.169799
20241227,1.168140
20241230,1.172775
20241231,1.156276
20250102,1.156276
20250103,1.142642
20250106,1.140777
20250107,1.148956
20250108,1.146879
20250109,1.144065
20250110,1.129779
20250113,1.126775
20250114,1.156318
20250115,1.148932
20250116,1.150243
20250117,1.153847
20250120,1.159073
20250121,1.159956
20250122,1.149230
20250123,1.151255
20250124,1.160031
20250127,1.155276
20250205,1.148645
20250206,1.163036
20250207,1.178066
20250210,1.180585
20250211,1.175184
20250212,1.186251
20250213,1.181815
20250214,1.192022
20250217,1.194551
20250218,1.184117
20250219,1.192369
20250220,1.188975
20250221,1.203905
20250224,1.201277
20250225,1.187996
20250226,1.198330
20250227,1.200795
20250228,1.177267
20250303,1.176791
20250304,1.175811
20250305,1.181040
20250306,1.197215
20250307,1.193529
20250310,1.188945
20250311,1.192749
20250312,1.188472
20250313,1.183756
20250314,1.212380
20250317,1.209436
20250318,1.212730
20250319,1.213468
20250320,1.202866
20250321,1.184696
20250324,1.190769
20250325,1.190000
20250326,1.186100
20250327,1.190033
20250328,1.184837
20250331,1.176441
20250401,1.176553
20250402,1.175561
20250403,1.168663
20250407,1.086671
20250408,1.105151
20250409,1.116010
20250410,1.130575
20250411,1.135216
20250414,1.137814
20250415,1.138444
20250416,1.141937
20250417,1.141756
20250418,1.141846
20250421,1.145571
20250422,1.145291
20250423,1.146174
20250424,1.145415
20250425,1.146207
20250428,1.144589
20250429,1.142618
20250430,1.141259
20250506,1.152702
20250507,1.159661
20250508,1.166071
20250509,1.164040
20250512,1.177436
20250513,1.179138
20250514,1.193288
20250515,1.182436
20250516,1.176978
20250519,1.173379
20250520,1.179714
20250521,1.185202
20250522,1.184446
20250523,1.174922
20250526,1.168244
20250527,1.162002
20250528,1.161050
20250529,1.167819
20250530,1.162253
20250603,1.165803
20250604,1.170845
20250605,1.173503
20250606,1.172424
20250609,1.175820
20250610,1.169859
20250611,1.178647
20250612,1.177915
20250613,1.169470
20250616,1.172370
20250617,1.171339
20250618,1.172722
20250619,1.163114
20250620,1.164184
20250623,1.167578
20250624,1.181480
20250625,1.198369
20250626,1.194135
20250627,1.186824
20250630,1.191139
